Name,Text,Pic,Birth Date,兄弟,子,URL
藤原宗子,藤原 宗子（ふじわら の そうし/むねこ）平安時代末期の女性。権大納言藤原宗通の娘。関白藤原忠通の正室。皇嘉門院聖子の生母。平安時代末期の女性。藤原宗兼の娘。平忠盛の正室。重仁親王乳母。…池禅尼を参照。平安時代末期の女性。藤原隆宗の娘。堀河天皇典侍（宰相典侍と呼ばれる）。崇徳天皇乳母。藤原家保の妻。鎌倉時代前期の女性。藤原基宗の娘。藤原実宣妻。四条天皇乳母。  __DISAMBIG__,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原宗子
大江家親,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江家親
藤原親房,"?－?　鎌倉時代の公卿(くぎょう)。藤原親雅(ちかまさ)の次男。豊前守(ぶぜんのかみ),蔵人頭(くろうどのとう)などを歴任し,寛喜(かんぎ)2年(1230)従三位。嘉禎(かてい)元年大蔵卿,参議となる。従二位。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原親房
藤原兼実,九条 兼実（くじょう かねざね）は、平安時代末期から鎌倉時代初期の公卿。従一位・摂政・関白・太政大臣。月輪殿、後法性寺殿とも呼ばれる。通称は後法性寺関白（ごほっしょうじ かんぱく）。五摂家の一つ、九条家の祖であり、かつその九条家から枝分かれした一条家と二条家の祖でもある。五摂家のうちこの3家を九条流という。摂政・関白藤原忠通の六男。母は、家女房で太皇太后宮大進・藤原仲光の娘・加賀。同母兄弟4人の中の長子である。同母弟には、太政大臣となった藤原兼房、天台座主となった慈円などが、また異母兄には近衛基実、松殿基房が、異母弟には興福寺別当となった信円らがいる。兼実が40年間書き綴った日記『玉葉』は、当時の状況を知る上での一級史料となっている。,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiwara_no_Kanezane.jpg?width=300,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原兼実
藤原道平,「二条道平」のページをご覧ください。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原道平
藤原正光,藤原 正光（ふじわら の まさみつ）は、平安時代中期の公卿。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原正光
中郡五郎太郎,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中郡五郎太郎
藤原兼倫,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原兼倫
藤原盛頼,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛頼
秦久清,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F秦久清
大中臣長氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣長氏
藤原範保,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範保
鳥羽重久,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F鳥羽重久
菅原在久,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F菅原在久
中原明綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原明綱
藤原公宗,「西園寺公宗」のページをご覧ください。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公宗
藤原定世,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原定世
藤原祐通,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原祐通
藤原資重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原資重
大中臣輔長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣輔長
藤原高直,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原高直
藤原永範,"1102/06－1180　平安時代後期の公卿(くぎょう),漢詩人。康和4／嘉承(かじょう)元年生まれ。文章(もんじょう)博士,東宮(とうぐう)学士などをへて,正三位,宮内卿。後白河,二条,高倉天皇の3代の侍読をつとめた。詩が「中右記部類紙背漢詩集」に,歌が「千載和歌集」などの勅撰集に,文章が「願文集」「詩序集」などにある。治承(じしょう)4年11月9日死去。75／79歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原永範
和気師基,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F和気師基
藤原実頼,藤原 実頼（ふじわら の さねより）は、平安時代中期の公卿。摂政関白太政大臣を歴任した藤原忠平の長男として順調に栄達し、村上天皇のときに左大臣として右大臣の弟・師輔とともに朝政を指導して天暦の治を支えた。しかし、後宮の争いでは師輔に遅れをとり、外戚たることができなかった。冷泉天皇が即位すると、その狂気のために関白職が復活し実頼が任じられた。次いで円融天皇が即位すると摂政に任じられている。また、有職故実に通じ、小野宮流を創始した。,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiwara_no_Saneyori.jpg?width=300,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実頼
平宗兼,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平宗兼
藤原経氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原経氏
大中臣雅継,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣雅継
藤原公任,藤原 公任（ふじわら の きんとう）は、平安時代中期の公卿・歌人。関白太政大臣藤原頼忠の長男。小倉百人一首では大納言公任。,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiwara_no_Kinto.jpg?width=300,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公任
藤原伊通,"1093－1165　平安時代後期の公卿(くぎょう)。寛治(かんじ)7年生まれ。藤原宗通の次男。母は藤原顕季(あきすえ)の娘。保安(ほうあん)3年(1122)参議。昇進の遅れに不服で一時解任されたが,権(ごんの)中納言として復帰。永暦(えいりゃく)元年(1160)太政大臣となる。正二位。大宮大相国,九条大相国とよばれた。わかい二条天皇に献じた帝王学の書「大槐秘抄(たいかいひしょう)」がある。長寛3年2月15日死去。73歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原伊通
藤原基綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原基綱
藤原宗房,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原宗房
藤原長政,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原長政
百済守光,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F百済守光
藤原実兼,藤原 実兼（ふじわら の さねかね）藤原実兼 (蔵人) - 藤原南家の人物。藤原季綱の子。信西の父。藤原実兼 (太皇太后宮亮) - 藤原北家閑院流の人物。藤原公実の子。実行、璋子らの兄。西園寺実兼 - 鎌倉時代後期の西園寺家の当主。 __DISAMBIG__,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実兼
藤原貞継,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原貞継
大江公佐,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江公佐
中臣則長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中臣則長
藤原基直,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原基直
藤原業教,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原業教
平範泰,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平範泰
藤原高綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原高綱
藤原公藤,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原公藤
大江家致,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江家致
藤原頼景,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原頼景
大中臣成重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣成重
藤原頼澄,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原頼澄
藤原恒高,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原恒高
平盛房,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平盛房
藤原苡子,藤原 苡子（ふじわら の いし、承保3年（1076年） - 康和5年1月25日（1103年3月5日））は平安時代後期の皇妃。第73代堀河天皇女御、第74代鳥羽天皇生母。父は大納言藤原実季、母は藤原睦子（藤原経平女）。同母兄に藤原公実がいる。承徳2年（1098年）堀河天皇に入内、女御の宣旨を受ける。康和2年（1100年）従四位下。康和5年（1103年）第一皇子宗仁親王（鳥羽天皇）を出産するが、難産のため死去。同年従二位を追贈。嘉承2年（1108年）鳥羽天皇の即位で皇太后を追贈。苡子は白河院の従姉妹（院の生母茂子の姪）で、入内に当たっては院自ら世話をしたという。中宮篤子内親王は高齢で子女に恵まれず、皇子出産の期待をかけられた苡子はめでたく宗仁親王を産んだが、産後の肥立ちが悪く28歳の若さで亡くなった。しかし苡子の兄公実は鳥羽天皇の外戚に、また姪の璋子は鳥羽天皇の中宮となるなど、閑院流発展の元となった。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原苡子
藤原基忠,藤原 基忠（ふじわら の もとただ）は、平安時代後期（院政期）の公卿。大納言・藤原忠家の子。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原基忠
坂上清澄,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F坂上清澄
藤原資久,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原資久
小槻朝治,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F小槻朝治
藤原保綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原保綱
藤原盛能,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛能
藤原盛兼,藤原 盛兼（ふじわら の もりかね、建久2年（1191年） - 寛元3年1月5日（1245年2月3日））は、鎌倉時代の公卿。父は藤原盛能、母は藤原季佐の娘。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛兼
藤原業時,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原業時
度会用吉,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F度会用吉
祝部国長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F祝部国長
藤井安次,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤井安次
大江匡房,大江 匡房（おおえ の まさふさ）は、平安時代後期の公卿、儒学者、歌人。大学頭・大江成衡の子。官位は正二位・権中納言。江帥（ごうのそつ）と号す。藤原伊房・藤原為房とともに白河朝の「三房」と称された。小倉百人一首では前中納言匡房。,http://commons.wikimedia.org/wiki/Special:FilePath/Oe_no_Masafusa.jpg?width=300,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江匡房
藤原為藤,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原為藤
広橋綱光,公卿。兼卿の男。従一位准大臣。贈内大臣。号外接院。文明9年(1477)歿、47才。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F広橋綱光
大江広元,[生]久安4(1148).京都[没]嘉禄1(1225).6.10. 鎌倉鎌倉幕府政所別当。式部少輔維光の子。中原広季の養子。寿永3＝元暦1 (1184) 年，源頼朝に招かれて鎌倉に下向し，同年 10月6日公文所別当となり，頼朝の家政を統括し，能吏として彼の信任を得た。文治1 (85) 年 11月に守護，地頭の設置をはかり，建久2 (91) 年1月政所別当，同年4月明法博士，左衛門大尉に任じられた。正治1 (99) 年，頼家が2代将軍になると，北条時政らと幕政を合議し，ここに広元と北条氏の合議体制が完成した。建仁3 (1203) 年には，時政とはかって頼家を廃し修善寺に幽閉。実朝が3代将軍となると，彼に武芸をすすめるだけでなく，三代集，聖徳太子の『十七条憲法』『小野小町盛衰図』などを献じて，文化的な面でも協力した。建保4 (16) 年大江姓に復し，翌年 11月 10日出家して覚阿と称した。実朝の死後も北条義時とはかって幕政を安泰にし，承久の乱には軍の西上を主張し，みずからは鎌倉にとどまって方策を講じたり，乱後の適切な処置をとった。元仁1 (24) 年執権義時の死後，その子泰時を執権につかせるなど，北条氏の独裁体制の確立に尽力した。,http://commons.wikimedia.org/wiki/Special:FilePath/Tomb_of_ooenohiromoto.jpg?width=300,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江広元
藤原包守,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原包守
佐伯光吉,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F佐伯光吉
平貞茂,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平貞茂
大中臣景忠,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大中臣景忠
平宗宣,"1177－1231　鎌倉時代の公卿(くぎょう)。治承(じしょう)元年生まれ。平親宗(ちかむね)の子。建久9年少納言,和泉守(いずみのかみ)のとき春日神社の訴えで播磨(はりま)に流罪となる。建仁(けんにん)元年ゆるされ,安貞2年従三位にのぼった。寛喜(かんぎ)3年5月17日死去。55歳。初名は宗信。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平宗宣
中原章保,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原章保
荒木田延成,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F荒木田延成
藤原助康,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原助康
藤原伊隆,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原伊隆
藤原仲時,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原仲時
平国重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平国重
平久綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平久綱
調成安,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F調成安
藤原顕範,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原顕範
藤原盛家,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛家
藤原伊平,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原伊平
中原為真,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原為真
藤原貞子,"?－864　平安時代前期,仁明(にんみょう)天皇の女御(にょうご)。南家藤原三守(みもり)の娘。成康親王,親子内親王,平子内親王を生んだ。正三位。貞観(じょうがん)6年8月3日死去。贈従一位。徳望があり,後宮での権勢はならぶ者がなかったという。名は「さだこ」ともよむ。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原貞子
藤原実家,"1145－1193　平安後期-鎌倉時代の公卿(くぎょう),歌人。久安元年生まれ。徳大寺公能(きんよし)の子。正二位,大納言となる。住吉社歌合や建春門院北面歌合などに参加。歌は「千載和歌集」などの勅撰集にあるほか,家集「実家卿集」がある。建久4年3月16日死去。49歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実家
藤原実尚,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実尚
藤原泰兼,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原泰兼
平実長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平実長
藤原致広,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原致広
大江成氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江成氏
中原職景,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原職景
藤原氏嗣,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原氏嗣
秦久員,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F秦久員
藤原範朝,"1178－1237　鎌倉時代の公卿(くぎょう)。治承(じしょう)2年生まれ。藤原範光の子。母は藤原範季(のりすえ)の娘。右中弁をへて承元(じょうげん)3年(1209)従三位,5年参議,建保(けんぽ)3年権(ごんの)中納言となる。6年正二位。検非違使(けびいし)別当,右衛門督(かみ)などをかねた。嘉禎(かてい)3年6月22日死去。60歳。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範朝
藤原範氏,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原範氏
上野頼俊,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F上野頼俊
藤原重清,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原重清
藤原経資,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原経資
藤原親藤,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原親藤
藤原為成,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原為成
藤原時綱,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原時綱
藤原隆宣,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原隆宣
藤原成実,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原成実
中原章澄,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原章澄
高階基邦,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F高階基邦
平重資,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平重資
藤原実蔭,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実蔭
藤原宗輔,藤原 宗輔（ふじわら の むねすけ）は、平安時代後期の公卿。右大臣藤原俊家の嫡男で後年中御門家の祖とされた権大納言藤原宗俊の子。堀河または京極と号する。「蜂飼大臣（はちかいおとど）」の異名で『今鏡』『十訓抄』にも登場する。,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiwara_no_Munesuke.jpg?width=300,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原宗輔
中原範基,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原範基
藤原道家,九条 道家（くじょう みちいえ、建久4年（1193年）7月 - 建長4年2月21日（1252年4月1日））は、鎌倉時代前期の公卿。摂政九条良経の長男。妻は太政大臣西園寺公経の娘等。鎌倉幕府4代将軍藤原頼経の父。官位は従一位・准三宮・摂政・関白・左大臣。光明峯寺殿、峯殿を号す。通称に光明峯寺関白（こうみょうぶじ かんぱく）。京都九条通に東福寺を建立した。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原道家
伴光元,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F伴光元
中原範俊,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F中原範俊
平時仲,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平時仲
藤原実永,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原実永
藤原行実,藤原 行実（ふじわら の ゆきざね）は平安時代後期の貴族。藤原北家良世流、美濃守・藤原行房の長男。官位は正四位下・武蔵守。,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原行実
平時方,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F平時方
源頼兼,"?－?　平安後期-鎌倉時代の武士。源頼政の子。寿永2年(1183)大内(おおうち)守護の任につく。元暦(げんりゃく)2年平重衡(しげひら)を南都衆徒にひきわたすため,鎌倉より護送。建久5年鎌倉にはいり,翌年源頼朝の京都入りに随伴して東大寺に参詣。元久2年石見守(いわみのかみ)。",,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F源頼兼
大江知重,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F大江知重
藤原伊頼,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原伊頼
丹波忠長,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F丹波忠長
藤原盛弘,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原盛弘
藤原助俊,,,,,,https://w3id.org/hi/snorql/?describe=https%3A%2F%2Fw3id.org%2Fhi%2Fapi%2Fentity%2Fchname%2F藤原助俊
